,N,D
788,52.000000000000036,8.630398083802065
789,51.1984495774097,14.738793174810931
790,50.99999999999997,15.892310084443707
791,50.99999999999997,11.998823071631707
792,50.99999999999997,10.514633595344975
793,50.99999999999997,12.960950947052817
794,50.99999999999997,10.528342421053928
795,50.99999999999997,13.732539683656174
796,50.99999999999997,10.575769307289757
797,50.99999999999997,16.148770088862918
798,50.99999999999997,10.17758006735465
799,50.99999999999997,15.97246397765879
800,50.99999999999997,12.721838008248978
801,50.798412660977355,14.16960160611619
802,49.99999999999997,12.176665513784885
803,49.99999999999997,13.983174935117605
804,49.99999999999997,12.948524317343193
805,49.99999999999997,10.208704746696109
806,49.99999999999997,12.164934600367125
807,49.99999999999997,10.799223583949203
808,49.99999999999997,12.696032850436643
809,49.99999999999997,12.235053908640037
810,49.99999999999997,12.516538578127593
811,49.99999999999997,14.420992427865263
812,49.99999999999997,10.919336519779918
813,49.99999999999997,12.006243499737353
814,49.99999999999997,9.807100104307477
815,49.99999999999997,14.531652409004671
816,49.99999999999997,9.141523408105128
817,49.99999999999997,10.058511268217083
818,48.99999999999997,11.980725216870214
819,48.99999999999997,13.518235483589311
820,48.99999999999997,12.320808210607964
821,48.99999999999997,12.700740316636379
822,48.99999999999997,10.77440567045991
823,48.99999999999997,7.813367902889186
824,48.99999999999997,14.004297652190195
825,48.99999999999997,9.493457127369428
826,48.99999999999997,15.87738302921034
827,48.99999999999997,10.823115905157655
828,48.99999999999997,12.078142314369332
829,48.99999999999997,12.73650986595213
830,48.99999999999997,11.436270707372131
831,48.79834706517013,17.24671366170314
832,48.00000000000001,10.30880923995056
833,48.00000000000001,11.726722349180243
834,48.00000000000001,15.092593966765737
835,48.00000000000001,11.071052118283879
836,48.00000000000001,12.134748286233133
837,48.00000000000001,10.738549947621326
838,48.00000000000001,10.41253042869221
839,48.00000000000001,8.324865924860417
840,48.00000000000001,13.769813507719594
841,48.00000000000001,9.920671337484919
842,48.00000000000001,10.807152537857277
843,48.00000000000001,7.115492525769495
844,48.00000000000001,9.509359154766683
845,48.00000000000001,11.00885125867855
846,48.00000000000001,9.711867496604075
847,48.00000000000001,13.297711209152652
848,47.397475386254065,11.124425835885283
849,46.99999999999999,13.637704533357613
850,46.99999999999999,10.651233072125024
851,46.99999999999999,10.702208843280681
852,46.99999999999999,11.958979773106337
853,46.99999999999999,10.567506827310531
854,46.99999999999999,14.656245803128938
855,46.99999999999999,12.63927322299708
856,46.99999999999999,10.636398428081598
857,46.99999999999999,13.583245969000592
858,46.99999999999999,11.48123430607325
859,46.99999999999999,8.855224516389624
860,46.99999999999999,8.278377968767291
861,46.99999999999999,7.881916722300699
862,46.59741742920306,11.447193621949598
863,46.00000000000002,11.579757976574145
864,46.00000000000002,15.025893657885524
865,46.00000000000002,6.636142594505369
866,46.00000000000002,10.072539929824648
867,46.00000000000002,12.576890398047544
868,46.00000000000002,9.97991951661426
869,46.00000000000002,8.887193667760114
870,46.00000000000002,12.039248589768864
871,46.00000000000002,9.93450775297448
872,46.00000000000002,11.158974407605754
873,46.00000000000002,11.421923632295272
874,46.00000000000002,13.323401255760139
875,46.00000000000002,11.093328057258516
876,44.99999999999997,13.590757792186055
877,44.99999999999997,8.879485769196593
878,44.99999999999997,12.605235188523704
879,44.99999999999997,10.461526669033084
880,44.99999999999997,9.73335413922787
881,44.99999999999997,14.257074928759002
882,44.99999999999997,10.01594904439206
883,44.99999999999997,10.919336519779918
884,44.99999999999997,11.278779129458776
885,44.99999999999997,12.643784028294059
886,44.99999999999997,13.607598931596332
887,44.99999999999997,10.146069926542944
888,44.99999999999997,16.558671785299083
889,44.99999999999997,11.093328057258521
890,44.99999999999997,9.34530625488579
891,44.198206223821444,7.689283136317038
892,43.99999999999999,14.9766384561238
893,43.99999999999999,12.75016103327613
894,43.99999999999999,14.318837313129823
895,43.99999999999999,13.512301225163151
896,43.99999999999999,9.329678564977113
897,43.99999999999999,12.098373821965998
898,43.99999999999999,9.530397765704404
899,43.99999999999999,14.459244934741921
900,43.99999999999999,10.191633238518707
901,43.99999999999999,7.516960157530125
902,43.99999999999999,11.796947264778764
903,43.99999999999999,9.61742607161058
904,43.99999999999999,12.773978436636666
905,43.99999999999999,10.44660675955349
906,43.99999999999999,10.547803445637417
907,43.597239172933804,13.535976011169701
908,43.000000000000014,8.537576520106352
909,43.000000000000014,13.223667452657761
910,43.000000000000014,9.127735225551643
911,43.000000000000014,5.664525067769413
912,43.000000000000014,9.934507752974485
913,43.000000000000014,13.009139480780577
914,43.000000000000014,12.456312651911642
915,43.000000000000014,13.073359454876405
916,43.000000000000014,10.072539929824652
917,43.000000000000014,11.720624206334083
918,43.000000000000014,9.127735225551643
919,43.000000000000014,11.053422964928698
920,43.000000000000014,12.217008027842382
921,43.000000000000014,14.667722908666308
922,43.000000000000014,9.733354139227876
923,43.000000000000014,7.448835554797362
924,43.000000000000014,10.17130921843461
925,42.00000000000001,9.711867496604079
926,42.00000000000001,9.081633194736943
927,42.00000000000001,14.177689283533997
928,42.00000000000001,9.852088691066118
929,42.00000000000001,12.384306018629985
930,42.00000000000001,8.675350506420585
931,42.00000000000001,13.402430532238974
932,42.00000000000001,13.207301477425478
933,42.00000000000001,9.34530625488579
934,42.00000000000001,12.528737956633483
935,42.00000000000001,13.015167116626822
936,42.00000000000001,12.781248776255406
937,42.00000000000001,11.726722349180243
938,42.00000000000001,10.508211599873631
939,42.00000000000001,13.168582751049314
940,42.00000000000001,13.954811263478007
941,42.00000000000001,10.886045239815179
942,42.00000000000001,8.54659193251399
943,42.00000000000001,12.736509865952137
944,42.00000000000001,11.463917131737604
945,42.00000000000001,12.287456732223458
946,42.00000000000001,6.942503429425072
947,42.00000000000001,9.141523408105128
948,41.39711065012316,11.24746113142095
949,41.00000000000001,15.888687138369479
950,41.00000000000001,11.444746594444629
951,41.00000000000001,8.330978167809729
952,41.00000000000001,7.8372624405833
953,41.00000000000001,7.107986715253464
954,41.00000000000001,9.326350102279887
955,41.00000000000001,10.350546675259222
956,41.00000000000001,10.208704746696109
957,41.00000000000001,10.094824528112436
958,41.00000000000001,9.89314048309883
959,41.00000000000001,11.156006217298273
960,41.00000000000001,8.822786924463804
961,41.00000000000001,9.273951559924189
962,41.00000000000001,11.495837840779632
963,41.00000000000001,10.862014000397753
964,41.00000000000001,10.66511999423669
965,41.00000000000001,9.365981913380804
966,41.00000000000001,8.837262452577702
967,41.00000000000001,12.432495436196843
968,40.19802948477954,11.411752713547076
969,40.0,12.59380703265797
970,40.0,9.530397765704404
971,40.0,9.427747307684557
972,40.0,12.627212825811927
973,40.0,8.680288102394014
974,40.0,10.51463359534497
975,40.0,10.01594904439206
976,40.0,11.779547561785547
977,40.0,9.662815151905983
978,40.0,9.828797440601525
979,40.0,9.887496930946128
980,40.0,9.063211880330018
981,40.0,7.486648846626843
982,40.0,11.447193621949598
983,40.0,10.287041593510084
984,40.0,11.645654281791856
985,40.0,12.162221030032281
986,40.0,9.590154159239036
987,40.0,12.076638280661722
988,38.99999999999999,11.505304191027282
989,38.99999999999999,10.517577222232793
990,38.99999999999999,12.402312749920213
991,38.99999999999999,8.128701950506418
992,38.99999999999999,9.965360855748026
993,38.99999999999999,14.260123266632037
994,38.99999999999999,9.34845070588531
995,38.99999999999999,11.511871149751837
996,38.99999999999999,8.955389853880861
997,38.99999999999999,9.711867496604079
998,38.99999999999999,9.662815151905983
999,38.99999999999999,8.675350506420585
1000,38.99999999999999,13.17814600205585
1001,38.99999999999999,11.847077742450939
1002,38.99999999999999,9.388176432284034
1003,38.99999999999999,8.537576520106352
1004,38.99999999999999,8.656199435443282
1005,38.99999999999999,10.232896261539238
1006,38.99999999999999,7.954664866173605
1007,38.396885682545474,6.153096369297948
1008,37.99999999999999,9.189138085855578
1009,37.99999999999999,10.822940994593143
1010,37.99999999999999,11.265399757109245
1011,37.99999999999999,12.427267303381782
1012,37.99999999999999,9.528360485106543
1013,37.99999999999999,12.971211314709914
1014,37.99999999999999,9.862510977103351
1015,37.99999999999999,9.063211880330018
1016,37.99999999999999,12.773978436636659
1017,37.99999999999999,12.018921715430267
1018,37.99999999999999,11.292095316653773
1019,37.99999999999999,13.528473031135592
1020,37.99999999999999,11.625522960363886
1021,37.99999999999999,8.38592542525895
1022,37.99999999999999,11.683766167382014
1023,37.99999999999999,12.001388567498418
1024,37.99999999999999,11.370702179088104
1025,37.99999999999999,5.501563211966865
1026,37.99999999999999,7.036355100868738
1027,37.99999999999999,12.294450166879475
1028,37.99999999999999,11.841712215909437
1029,37.99999999999999,10.767034565290425
1030,37.0,13.063018286941826
1031,37.0,9.127735225551637
1032,37.0,13.580248341968327
1033,37.0,9.260284304830298
1034,37.0,5.501563211966865
1035,37.0,9.92339530037156
1036,37.0,12.17306081643488
1037,37.0,7.884195511651698
1038,37.0,10.312631565524876
1039,37.0,6.058122233417879
1040,37.0,11.607036860788432
1041,37.0,11.775181531096571
1042,37.0,10.575769307289757
1043,37.0,8.882572139691678
1044,37.0,11.534873842466064
1045,37.0,11.472519519207383
1046,37.0,10.041690921108565
1047,37.0,6.909650992115917
1048,37.0,13.538870169230135
1049,37.0,11.483305360439164
1050,36.0,10.918070069210028
1051,36.0,7.455838546382705
1052,36.0,13.904837512977918
1053,36.0,9.010674238569742
1054,36.0,12.793456294960475
1055,36.0,6.948691053715766
1056,36.0,9.926734263207006
1057,36.0,6.56017244365967
1058,36.0,11.595908329426477
1059,36.0,10.40517000868402
1060,36.0,12.12946771491762
1061,36.0,15.402840348351285
1062,36.0,14.94877127538621
1063,36.0,9.063211880330018
1064,36.0,11.710389803392516
1065,36.0,10.329551478635448
1066,36.0,11.915960744952384
1067,36.0,11.637422189951048
1068,36.0,12.251005793225673
1069,36.0,11.049883603663263
1070,36.0,7.872566854070705
1071,36.0,10.146069926542944
1072,36.0,9.793441137485464
1073,35.797740005026824,12.049588466894724
1074,34.99999999999999,8.489609570549694
1075,34.99999999999999,12.018921715430267
1076,34.99999999999999,10.387914242034773
1077,34.99999999999999,9.782764568259195
1078,34.99999999999999,10.387914242034773
1079,34.99999999999999,8.30881400316975
1080,34.99999999999999,8.93740699816349
1081,34.99999999999999,8.489609570549694
1082,34.99999999999999,7.963735203162602
1083,34.99999999999999,10.058511268217083
1084,34.99999999999999,9.995836534554225
1085,34.99999999999999,9.466714569611268
1086,34.99999999999999,10.555547803062906
1087,34.99999999999999,10.298268513154351
1088,34.99999999999999,7.360219228178335
1089,34.99999999999999,7.708410942740637
1090,34.99999999999999,9.733354139227876
1091,34.99999999999999,9.996797950031716
1092,34.99999999999999,13.332072678301538
1093,34.99999999999999,10.234099848524023
1094,34.99999999999999,12.728839574409065
1095,34.99999999999999,10.756537569325701
1096,34.99999999999999,6.470273084687693
1097,34.99999999999999,6.735233336005152
1098,34.79767430095203,8.024073430848029
1099,34.00000000000001,9.941397154711657
1100,34.00000000000001,7.289354541774024
1101,34.00000000000001,6.517506370631278
1102,34.00000000000001,6.608061998986765
1103,34.00000000000001,6.903498131960164
1104,34.00000000000001,9.279244914719193
1105,34.00000000000001,6.853467509397646
1106,34.00000000000001,9.733354139227876
1107,34.00000000000001,11.726722349180237
1108,34.00000000000001,10.432057111480795
1109,34.00000000000001,7.360219228178331
1110,34.00000000000001,9.23578585483177
1111,34.00000000000001,7.443370519157689
1112,34.00000000000001,12.620030106244462
1113,34.00000000000001,14.7089201022964
1114,34.00000000000001,9.672705464483132
1115,34.00000000000001,10.923385218156485
1116,34.00000000000001,10.171981835106182
1117,34.00000000000001,7.889984207693422
1118,34.00000000000001,10.813303453928693
1119,34.00000000000001,9.920671337484919
1120,34.00000000000001,8.675350506420585
1121,34.00000000000001,9.75040786475784
1122,34.00000000000001,12.03040112673227
1123,34.00000000000001,9.544320977417426
1124,34.00000000000001,8.044807747250742
1125,33.000000000000014,7.478993770441553
1126,33.000000000000014,9.923395300371563
1127,33.000000000000014,10.266384716729391
1128,33.000000000000014,6.0438002711712695
1129,33.000000000000014,10.947552235932067
1130,33.000000000000014,7.6504463866377685
1131,33.000000000000014,10.266384716729391
1132,33.000000000000014,9.064634230036036
1133,33.000000000000014,6.920671225156605
1134,33.000000000000014,12.414158342438686
1135,33.000000000000014,10.580561230102981
1136,33.000000000000014,13.602555342763466
1137,33.000000000000014,8.169966518208065
1138,33.000000000000014,7.7716030965507965
1139,33.000000000000014,13.39259748384126
1140,33.000000000000014,9.728000255822641
1141,33.000000000000014,8.416756865391621
1142,33.000000000000014,11.702935698175427
1143,33.000000000000014,9.544320977417422
1144,33.000000000000014,12.525554437493684
1145,33.000000000000014,7.4323920487623445
1146,33.000000000000014,7.949763651812709
1147,33.000000000000014,8.63644602112321
1148,33.000000000000014,9.071732621064216
1149,33.000000000000014,10.397172647327194
1150,33.000000000000014,7.981949982785914
1151,33.000000000000014,10.783295456214072
1152,33.000000000000014,9.099031087054843
1153,33.000000000000014,10.818214129638552
1154,32.197545873368945,8.454671719826
1155,32.0,6.506830627186193
1156,32.0,11.932580001675616
1157,32.0,8.84733917483485
1158,32.0,10.911841844921932
1159,32.0,8.855224516389628
1160,32.0,5.590343944167318
1161,32.0,7.872566854070705
1162,32.0,9.788348341627126
1163,32.0,10.410232532978723
1164,32.0,8.338810502082335
1165,32.0,9.505834558114348
1166,32.0,9.189138085855575
1167,32.0,11.402823318638593
1168,32.0,8.164932647152433
1169,32.0,13.121424573384594
1170,32.0,10.73493792193081
1171,32.0,11.287909957713893
1172,32.0,11.09554583593583
1173,32.0,12.081523653733095
1174,32.0,9.749522590740632
1175,32.0,8.373269571125988
1176,32.0,15.04611557408925
1177,32.0,8.93740699816349
1178,32.0,9.461329631785581
1179,32.0,7.981949982785914
1180,32.0,11.95240167243982
1181,32.0,6.594792691068505
1182,32.0,6.699875826622861
1183,32.0,8.14467201856159
1184,32.0,8.680288102394014
1185,31.39619426480814,5.386846609422752
1186,31.0,8.822786924463804
1187,31.0,11.641737141893643
1188,31.0,9.84877483606419
1189,31.0,9.094299399062388
1190,31.0,7.689283136317038
1191,31.0,7.680682126933642
1192,31.0,12.02050273649464
1193,31.0,7.25935617980741
1194,31.0,10.631925592845805
1195,31.0,9.509359154766683
1196,31.0,11.463917131737604
1197,31.0,12.326219195659478
1198,31.0,11.180687888334642
1199,31.0,8.648491320421648
1200,31.0,11.483305360439164
1201,31.0,10.019523616695906
1202,31.0,8.656199435443282
1203,31.0,10.162923956233614
1204,31.0,11.431250393449396
1205,31.0,9.695626824599168
1206,31.0,11.579757976574145
1207,31.0,9.890424825131714
1208,31.0,7.827057637154942
1209,31.0,10.807152537857277
1210,31.0,8.919278234232436
1211,31.0,5.908353878125554
1212,31.0,9.00821544043058
1213,31.0,9.065700406756905
1214,30.197385452930043,7.528948990654704
1215,30.000000000000004,8.049386468342234
1216,30.000000000000004,10.779298681410685
1217,30.000000000000004,6.319636611498541
1218,30.000000000000004,13.561083365291989
1219,30.000000000000004,7.580097943195389
1220,30.000000000000004,9.736026669597626
1221,30.000000000000004,10.17758006735465
1222,30.000000000000004,6.818852266678807
1223,30.000000000000004,9.501519606468252
1224,30.000000000000004,8.808880188234143
1225,30.000000000000004,10.587828368626573
1226,30.000000000000004,5.747529512056275
1227,30.000000000000004,9.326350102279887
1228,30.000000000000004,8.956136012019357
1229,30.000000000000004,9.637910657852784
1230,30.000000000000004,11.146072090924875
1231,30.000000000000004,11.973182877013405
1232,30.000000000000004,11.518423158064762
1233,30.000000000000004,12.888782324891348
1234,30.000000000000004,7.50186573817467
1235,30.000000000000004,6.89219012998221
1236,30.000000000000004,10.335447345192046
1237,30.000000000000004,9.505834558114348
1238,30.000000000000004,6.822733232349347
1239,30.000000000000004,6.7105614883208675
1240,30.000000000000004,7.753868327725032
1241,30.000000000000004,12.692983118436706
1242,30.000000000000004,5.501563211966865
1243,30.000000000000004,11.612849100488141
1244,30.000000000000004,7.50186573817467
1245,30.000000000000004,7.389427365423367
1246,30.000000000000004,7.478993770441553
1247,28.99999999999999,9.807100104307473
1248,28.99999999999999,9.578777906373977
1249,28.99999999999999,7.689283136317038
1250,28.99999999999999,8.454671719825996
1251,28.99999999999999,9.68132642778509
1252,28.99999999999999,10.859253991401893
1253,28.99999999999999,8.768655309731553
1254,28.99999999999999,9.823391058098853
1255,28.99999999999999,8.887193667760114
1256,28.99999999999999,10.636398428081598
1257,28.99999999999999,7.905099230805666
1258,28.99999999999999,10.963545806323086
1259,28.99999999999999,10.898974071087714
1260,28.99999999999999,9.379044700445586
1261,28.99999999999999,11.935754808825617
1262,28.99999999999999,9.660749564895486
1263,28.99999999999999,12.718522526465094
1264,28.99999999999999,7.376503058270121
1265,28.99999999999999,7.713163357537728
1266,28.99999999999999,9.673345109077044
1267,28.99999999999999,7.206746603888588
1268,28.99999999999999,8.656199435443282
1269,28.99999999999999,6.421618892532636
1270,28.99999999999999,10.220829133309755
1271,28.99999999999999,10.078749885178922
1272,28.595784219897997,7.650446386637766
1273,27.999999999999996,9.292801210548683
1274,27.999999999999996,6.172507153663744
1275,27.999999999999996,6.296903516328984
1276,27.999999999999996,10.479050262543439
1277,27.999999999999996,8.506865016980397
1278,27.999999999999996,9.002650473178088
1279,27.999999999999996,6.1413312805725155
1280,27.999999999999996,8.765405251273648
1281,27.999999999999996,11.945180431030352
1282,27.999999999999996,8.927227692697768
1283,27.999999999999996,10.896279709706645
1284,27.999999999999996,6.7105614883208675
1285,27.999999999999996,9.379044700445586
1286,27.999999999999996,7.603279103775554
1287,27.999999999999996,9.807100104307473
1288,27.999999999999996,11.482960288458244
1289,27.999999999999996,6.490684446398418
1290,27.999999999999996,8.800893882997624
1291,27.999999999999996,10.007708107851604
1292,27.999999999999996,9.793441137485464
1293,27.999999999999996,9.94336205201996
1294,27.999999999999996,7.360219228178331
1295,27.999999999999996,11.882892763060863
1296,27.999999999999996,7.474385637693104
1297,27.999999999999996,10.10382171221115
1298,27.999999999999996,10.654214940753658
1299,27.999999999999996,9.287968758006917
1300,27.999999999999996,8.977667218433067
1301,27.999999999999996,9.587315155141829
1302,27.999999999999996,10.17758006735465
1303,27.999999999999996,7.535659294528741
1304,27.0,7.548023035023511
1305,27.0,9.284526218603506
1306,27.0,8.11905933503662
1307,27.0,7.468223728540856
1308,27.0,8.278377968767291
1309,27.0,6.533719273448342
1310,27.0,9.898771187077616
1311,27.0,8.099077814591384
1312,27.0,7.5906699479545185
1313,27.0,7.468223728540856
1314,27.0,5.956789490835458
1315,27.0,8.701881125772157
1316,27.0,6.355343046292874
1317,27.0,7.652896882459746
1318,27.0,8.675350506420585
1319,27.0,6.7105614883208675
1320,27.0,9.505834558114348
1321,27.0,9.898771187077616
1322,27.0,8.231867283035378
1323,27.0,6.245702381815542
1324,27.0,8.974339690751245
1325,27.0,10.713163020615337
1326,27.0,8.537576520106349
1327,27.0,10.266384716729391
1328,27.0,6.853467509397646
1329,27.0,9.099031087054843
1330,27.0,10.432057111480795
1331,27.0,10.453047335816525
1332,27.0,9.435834600137126
1333,27.0,8.49928988028057
1334,27.0,7.857514034810921
1335,27.0,9.311073443492157
1336,27.0,6.878664761042733
1337,27.0,7.921928508707243
1338,27.0,5.827386917152383
1339,26.395476986745784,7.736751453590315
1340,26.000000000000004,9.485762439117247
1341,26.000000000000004,8.454671719826
1342,26.000000000000004,5.2425072192198305
1343,26.000000000000004,4.623158497460058
1344,26.000000000000004,10.194486439760544
1345,26.000000000000004,13.928128828682944
1346,26.000000000000004,7.107986715253464
1347,26.000000000000004,7.917047464637369
1348,26.000000000000004,9.807100104307477
1349,26.000000000000004,5.448139854853322
1350,26.000000000000004,8.887193667760114
1351,26.000000000000004,5.036269964912326
1352,26.000000000000004,8.955389853880861
1353,26.000000000000004,10.0273697685364
1354,26.000000000000004,7.5184629485653796
1355,26.000000000000004,9.390183739808212
1356,26.000000000000004,7.630728479015082
1357,26.000000000000004,9.94336205201996
1358,26.000000000000004,8.231867283035378
1359,26.000000000000004,11.290323451618034
1360,26.000000000000004,11.75702436144996
1361,26.000000000000004,10.208704746696109
1362,26.000000000000004,7.736751453590315
1363,26.000000000000004,7.599325238348078
1364,26.000000000000004,7.090348813620973
1365,26.000000000000004,10.208704746696109
1366,26.000000000000004,8.107751409054044
1367,26.000000000000004,10.45204204176678
1368,26.000000000000004,6.731730872677195
1369,26.000000000000004,10.880057312516492
1370,26.000000000000004,6.974238401367795
1371,26.000000000000004,9.353786583051598
1372,26.000000000000004,8.970265998790328
1373,26.000000000000004,8.060219369356993
1374,26.000000000000004,7.159875339521778
1375,26.000000000000004,7.828336150394863
1376,26.000000000000004,7.732728179727053
1377,26.000000000000004,9.898771187077616
1378,25.796850101651714,9.82879744060152
1379,24.999999999999996,6.378708908582104
1380,24.999999999999996,9.326350102279887
1381,24.999999999999996,11.093328057258521
1382,24.999999999999996,7.689283136317038
1383,24.999999999999996,9.45593240657665
1384,24.999999999999996,9.47685281558819
1385,24.999999999999996,10.158119924799413
1386,24.999999999999996,7.206746603888588
1387,24.999999999999996,6.581415719437337
1388,24.999999999999996,9.109220397127334
1389,24.999999999999996,9.733354139227876
1390,24.999999999999996,7.455838546382705
1391,24.999999999999996,9.898771187077616
1392,24.999999999999996,7.528948990654704
1393,24.999999999999996,8.649063234943275
1394,24.999999999999996,12.125140397470922
1395,24.999999999999996,8.078051887471489
1396,24.999999999999996,7.872566854070705
1397,24.999999999999996,8.79648902899694
1398,24.999999999999996,9.12254310886559
1399,24.999999999999996,9.8543802892315
1400,24.999999999999996,5.8785121807249805
1401,24.999999999999996,9.509359154766683
1402,24.999999999999996,8.997529508274367
1403,24.999999999999996,6.18786183886527
1404,24.999999999999996,5.546664028629258
1405,24.999999999999996,8.860098060626996
1406,24.999999999999996,9.878692378302885
1407,24.999999999999996,7.360219228178335
1408,24.999999999999996,7.432392048762348
1409,24.999999999999996,9.50935915476668
1410,24.999999999999996,5.8325806748806155
1411,24.999999999999996,7.107986715253464
1412,24.999999999999996,8.078051887471489
1413,24.999999999999996,9.435834600137126
1414,24.999999999999996,5.673818842239134
1415,24.796720982064166,7.968602165625583
1416,24.000000000000004,5.752652095513643
1417,24.000000000000004,9.127735225551643
1418,24.000000000000004,6.917529748044574
1419,24.000000000000004,9.241057425534335
1420,24.000000000000004,8.648491320421645
1421,24.000000000000004,8.040218578406172
1422,24.000000000000004,8.786176586766619
1423,24.000000000000004,8.652991058195607
1424,24.000000000000004,8.800893882997624
1425,24.000000000000004,9.284526218603506
1426,24.000000000000004,6.12777412560081
1427,24.000000000000004,9.13751044632633
1428,24.000000000000004,4.643984379003459
1429,24.000000000000004,9.681326427785086
1430,24.000000000000004,8.324865924860413
1431,24.000000000000004,8.617380832849861
1432,24.000000000000004,8.451538037823317
1433,24.000000000000004,7.872566854070705
1434,24.000000000000004,7.390634393806203
1435,24.000000000000004,8.52398158403826
1436,24.000000000000004,8.765405251273648
1437,24.000000000000004,9.711867496604075
1438,24.000000000000004,9.565436938276678
1439,24.000000000000004,8.568965516073913
1440,24.000000000000004,9.530397765704404
1441,24.000000000000004,6.892190129982211
1442,24.000000000000004,7.796119681832379
1443,24.000000000000004,6.765573453416199
1444,24.000000000000004,8.074385044431462
1445,24.000000000000004,10.13472082662092
1446,24.000000000000004,8.648491320421648
1447,24.000000000000004,5.57303604546244
1448,24.000000000000004,6.517506370631275
1449,24.000000000000004,8.224537024492506
1450,24.000000000000004,8.49928988028057
1451,24.000000000000004,7.917047464637365
1452,24.000000000000004,7.277414502970396
1453,24.000000000000004,6.560172443659667
1454,24.000000000000004,8.485755910508882
1455,24.000000000000004,7.107986715253464
1456,24.000000000000004,4.5216022974376
1457,24.000000000000004,5.705876356773539
1458,24.000000000000004,7.9748422689418526
1459,23.196609802990444,8.68802455683853
1460,23.0,10.271726230919601
1461,23.0,7.946155042221856
1462,23.0,6.946115555953255
1463,23.0,7.921166638284538
1464,23.0,8.21612745983934
1465,23.0,6.853467509397649
1466,23.0,8.773217567825153
1467,23.0,7.050656753671668
1468,23.0,7.657264977132945
1469,23.0,9.168852814894796
1470,23.0,9.131880429452481
1471,23.0,9.099031087054843
1472,23.0,8.115373877623252
1473,23.0,7.478993770441553
1474,23.0,7.418180870089407
1475,23.0,10.13472082662092
1476,23.0,8.338810502082332
1477,23.0,8.4757035014843
1478,23.0,8.044807747250745
1479,23.0,8.085646434159724
1480,23.0,7.134119724523387
1481,23.0,7.486648846626843
1482,23.0,10.908171530655386
1483,23.0,9.496114870542796
1484,23.0,8.296693143370092
1485,23.0,8.257835834666736
1486,23.0,6.608061998986765
1487,23.0,7.633557819236353
1488,23.0,8.970265998790328
1489,23.0,5.448139854853322
1490,23.0,7.689283136317042
1491,23.0,6.608061998986765
1492,23.0,7.166256700225384
1493,23.0,6.0811105150161415
1494,23.0,7.472333925707313
1495,23.0,7.837262440583303
1496,23.0,7.937104728247185
1497,23.0,7.5184629485653796
1498,23.0,8.822786924463804
1499,23.0,7.872566854070705
1500,23.0,6.245702381815542
1501,23.0,5.860312103167044
1502,23.0,7.174428051792577
1503,23.0,7.222690889455926
1504,22.196459759583924,8.537576520106352
1505,22.000000000000004,8.103535207392463
1506,22.000000000000004,7.124830474613091
1507,22.000000000000004,8.733874199090305
1508,22.000000000000004,7.152554388275893
1509,22.000000000000004,9.995836534554225
1510,22.000000000000004,6.645398059489739
1511,22.000000000000004,7.946155042221856
1512,22.000000000000004,7.3305399577463675
1513,22.000000000000004,6.602177695795953
1514,22.000000000000004,6.777463814067905
1515,22.000000000000004,6.150303314869646
1516,22.000000000000004,6.2266602517197445
1517,22.000000000000004,6.822733232349349
1518,22.000000000000004,7.780464696657949
1519,22.000000000000004,7.622926081834073
1520,22.000000000000004,6.903498131960162
1521,22.000000000000004,11.140468543860916
1522,22.000000000000004,7.327212430293195
1523,22.000000000000004,8.552581140869773
1524,22.000000000000004,7.222690889455926
1525,22.000000000000004,9.437852097563418
1526,22.000000000000004,7.4500045497631024
1527,22.000000000000004,7.134119724523384
1528,22.000000000000004,7.432392048762348
1529,22.000000000000004,8.617380832849861
1530,22.000000000000004,7.872566854070705
1531,22.000000000000004,10.013404018261218
1532,22.000000000000004,5.908353878125554
1533,22.000000000000004,7.4139491611907005
1534,22.000000000000004,11.885249097379125
1535,22.000000000000004,9.258760730495617
1536,22.000000000000004,8.338810502082332
1537,22.000000000000004,8.09907781459138
1538,22.000000000000004,8.09758983399954
1539,22.000000000000004,9.771821851187203
1540,22.000000000000004,7.3990615928953005
1541,22.000000000000004,6.787481862669054
1542,22.000000000000004,8.231867283035378
1543,22.000000000000004,6.853467509397646
1544,22.000000000000004,7.486648846626843
1545,22.000000000000004,8.788055179323816
1546,22.000000000000004,7.4323920487623445
1547,22.000000000000004,7.756743326041432
1548,22.000000000000004,5.470653596755837
1549,22.000000000000004,8.338810502082335
1550,22.000000000000004,6.3196366114985425
1551,22.000000000000004,5.785155024015762
1552,22.000000000000004,7.917047464637365
1553,22.000000000000004,10.426106133783765
1554,22.000000000000004,8.55646514843916
1555,22.000000000000004,4.3734482957731124
1556,21.594409183819337,6.18786183886527
1557,21.0,6.355343046292874
1558,21.0,8.927227692697768
1559,21.0,6.693909765664186
1560,21.0,6.490684446398416
1561,21.0,7.905099230805666
1562,21.0,6.584397784875127
1563,21.0,8.421136033664823
1564,21.0,6.853467509397649
1565,21.0,8.359554068193662
1566,21.0,6.608061998986765
1567,21.0,7.8372624405833
1568,21.0,7.665102521670363
1569,21.0,7.50186573817467
1570,21.0,5.7707996236288555
1571,21.0,9.150441315233214
1572,21.0,5.3565815103076675
1573,21.0,8.241253701138717
1574,21.0,7.107986715253464
1575,21.0,7.607463629757105
1576,21.0,8.974339690751249
1577,21.0,8.887193667760114
1578,21.0,10.308809239950556
1579,21.0,10.350546675259222
1580,21.0,9.131880429452481
