AGY,OCC,EMPLOYMENT
OM,1104,1
OM,1105,3
OM,1170,1
OM,1176,2
OM,1510,15
OM,1515,1
OM,1529,3
OM,1530,7
OM,1531,1
OM,1640,4
OM,1654,2
OM,1701,32
OM,1702,3
OM,1712,4
OM,1750,3
OM,1801,409
OM,1802,182
OM,1805,1
OM,1810,1799
OM,1811,32
OM,2010,7
OM,2210,250
OM,5703,2
SB,80,12
SB,110,7
SB,201,97
SB,203,7
SB,260,4
SB,299,1
SB,301,285
SB,303,335
SB,305,4
SB,306,3
SB,326,23
SB,335,4
SB,340,189
SB,341,48
SB,342,3
SB,343,150
SB,391,4
SB,501,50
SB,510,35
SB,511,32
SB,525,4
SB,560,9
SB,599,1
SB,819,2
SB,828,538
SB,905,409
SB,950,242
SB,962,3
SB,986,158
SB,1001,2
SB,1035,112
SB,1071,1
SB,1082,3
SB,1101,1306
SB,1102,63
SB,1109,16
SB,1140,2
SB,1150,8
SB,1160,86
SB,1165,780
SB,1410,2
SB,1654,1
SB,1750,1
SB,1805,3
SB,1811,36
SB,1899,2
SB,2210,193
SE,80,14
SE,110,100
SE,180,2
SE,201,55
SE,203,5
SE,260,2
SE,301,247
SE,303,32
SE,305,3
SE,308,10
SE,318,27
SE,340,31
SE,342,5
SE,343,148
SE,391,2
SE,399,3
SE,501,35
SE,505,1
SE,510,886
SE,511,19
SE,560,10
SE,561,1
SE,802,1
SE,808,2
SE,880,3
SE,881,1
SE,896,1
SE,905,1879
SE,935,4
SE,950,83
SE,986,13
SE,1001,15
SE,1035,4
SE,1071,1
SE,1082,6
SE,1084,1
SE,1102,48
SE,1160,42
SE,1170,2
SE,1410,2
SE,1420,1
SE,1501,21
SE,1515,6
SE,1530,6
SE,1550,1
SE,1701,8
SE,1801,19
SE,1802,7
SE,1805,2
SE,1811,13
SE,1831,329
SE,2003,3
SE,2210,283
SM,18,25
SM,28,3
SM,80,62
SM,83,44
SM,85,764
SM,86,7
SM,89,3
SM,101,15
SM,150,4
SM,170,7
SM,190,15
SM,193,8
SM,201,40
SM,203,9
SM,260,4
SM,301,256
SM,303,73
SM,305,9
SM,318,6
SM,326,6
SM,335,4
SM,340,21
SM,341,22
SM,342,16
SM,343,43
SM,360,1
SM,391,3
SM,392,1
SM,401,52
SM,404,23
SM,408,18
SM,410,15
SM,413,4
SM,414,13
SM,430,10
SM,437,42
SM,486,4
SM,501,34
SM,503,6
SM,505,3
SM,510,29
SM,511,12
SM,525,6
SM,544,2
SM,560,40
SM,561,1
SM,602,1
SM,603,1
SM,610,8
SM,690,7
SM,701,10
SM,801,18
SM,802,63
SM,804,8
SM,807,3
SM,808,34
SM,809,29
SM,810,10
SM,819,1
SM,830,10
SM,850,5
SM,854,5
SM,855,5
SM,856,26
SM,901,1
SM,905,29
SM,1001,370
SM,1008,1
SM,1010,120
SM,1015,150
SM,1016,374
SM,1020,4
SM,1035,25
SM,1060,23
SM,1071,14
SM,1082,23
SM,1083,4
SM,1084,64
SM,1087,1
SM,1101,11
SM,1102,29
SM,1105,5
SM,1106,2
SM,1130,1
SM,1170,3
SM,1176,5
SM,1301,14
SM,1310,9
SM,1311,4
SM,1320,2
SM,1330,38
SM,1350,21
SM,1386,1
SM,1410,58
SM,1411,48
SM,1412,9
SM,1420,38
SM,1421,11
SM,1529,1
SM,1550,6
SM,1601,7
SM,1640,43
SM,1654,1
SM,1667,1
SM,1670,1
SM,1701,37
SM,1702,2
SM,1712,6
SM,1730,1
SM,1810,1
SM,1811,4
SM,2001,8
SM,2003,1
SM,2005,3
SM,2030,1
SM,2101,2
SM,2102,4
SM,2210,205
SM,2604,8
SM,2805,34
SM,3301,3
SM,3414,1
SM,3502,16
SM,3566,29
SM,3603,17
SM,3605,1
SM,3610,3
SM,3703,2
SM,3806,3
SM,4102,19
SM,4204,11
SM,4206,6
SM,4605,5
SM,4701,24
SM,4742,128
SM,4749,73
SM,4804,5
SM,5001,95
SM,5003,16
SM,5301,5
SM,5306,14
SM,5701,320
SM,5703,18
SM,5716,3
SM,5803,2
SM,5823,10
SM,6907,12
ST,18,7
ST,80,342
ST,81,13
ST,86,5
ST,89,25
ST,101,12
ST,110,10
ST,130,2224
ST,132,107
ST,150,7
ST,170,44
ST,180,2
ST,185,7
ST,199,12
ST,201,364
ST,203,8
ST,260,14
ST,299,2
ST,301,916
ST,303,129
ST,305,13
ST,306,77
ST,308,25
ST,318,197
ST,326,4
ST,332,1
ST,340,100
ST,341,186
ST,342,114
ST,343,1029
ST,344,1
ST,346,44
ST,350,3
ST,361,1
ST,391,87
ST,399,113
ST,401,3
ST,501,220
ST,503,2
ST,505,7
ST,510,109
ST,511,53
ST,530,8
ST,544,4
ST,560,262
ST,599,6
ST,601,12
ST,602,18
ST,603,1
ST,610,41
ST,621,1
ST,644,6
ST,669,1
ST,671,1
ST,675,1
ST,685,9
ST,690,17
ST,801,94
ST,802,5
ST,804,14
ST,808,62
ST,810,10
ST,819,1
ST,830,21
ST,840,2
ST,850,19
ST,855,6
ST,856,2
ST,861,1
ST,899,5
ST,901,2
ST,905,273
ST,950,45
ST,962,11
ST,963,1
ST,967,1610
ST,998,1
ST,999,85
ST,1001,29
ST,1008,24
ST,1015,10
ST,1016,7
ST,1035,153
ST,1040,43
ST,1060,3
ST,1071,31
ST,1082,25
ST,1083,5
ST,1084,8
ST,1099,2
ST,1101,56
ST,1102,213
ST,1104,1
ST,1105,2
ST,1106,1
ST,1109,55
ST,1170,27
ST,1171,7
ST,1173,1
ST,1176,43
ST,1199,1
ST,1301,22
ST,1370,3
ST,1397,1
ST,1410,12
ST,1411,5
ST,1412,5
ST,1420,2
ST,1530,2
ST,1550,2
ST,1601,2
ST,1640,18
ST,1654,6
ST,1658,1
ST,1667,1
ST,1670,5
ST,1701,84
ST,1702,6
ST,1712,237
ST,1720,7
ST,1750,25
ST,1801,100
ST,1802,9
ST,1805,30
ST,1810,1
ST,1811,127
ST,1899,2
ST,1910,2
ST,2003,16
ST,2005,1
ST,2010,14
ST,2030,20
ST,2032,3
ST,2101,2
ST,2102,2
ST,2130,48
ST,2131,6
ST,2150,2
ST,2151,2
ST,2181,3
ST,2210,790
ST,2299,6
ST,3502,1
ST,4402,1
ST,5703,25
SZ,18,9
SZ,30,1
SZ,80,81
SZ,86,1
SZ,89,6
SZ,101,32
SZ,102,2
SZ,105,27950
SZ,106,2
SZ,110,40
SZ,180,1
SZ,201,647
SZ,203,9
SZ,260,77
SZ,301,539
SZ,303,796
SZ,304,2
SZ,305,139
SZ,306,39
SZ,308,2
SZ,318,75
SZ,326,25
SZ,332,46
SZ,335,237
SZ,340,43
SZ,341,230
SZ,342,42
SZ,343,2028
SZ,344,69
SZ,350,15
SZ,356,4
SZ,391,2
SZ,501,179
SZ,503,2
SZ,510,56
SZ,511,82
SZ,525,8
SZ,530,34
SZ,560,82
SZ,599,1
SZ,602,1
SZ,610,5
SZ,690,9
SZ,801,1
SZ,802,1
SZ,804,2
SZ,808,3
SZ,830,2
SZ,850,2
SZ,856,5
SZ,896,3
SZ,901,2926
SZ,904,12
SZ,905,4123
SZ,935,1633
SZ,950,1043
SZ,962,10238
SZ,963,10
SZ,986,3314
SZ,998,920
SZ,999,7
SZ,1001,6
SZ,1008,3
SZ,1035,143
SZ,1040,22
SZ,1071,35
SZ,1082,5
SZ,1084,8
SZ,1101,3
SZ,1102,68
SZ,1105,30
SZ,1176,38
SZ,1410,1
SZ,1510,44
SZ,1515,19
SZ,1529,2
SZ,1530,1
SZ,1550,2
SZ,1601,6
SZ,1603,1
SZ,1640,2
SZ,1654,3
SZ,1670,5
SZ,1801,6
SZ,1805,7
SZ,1811,260
SZ,2001,4
SZ,2005,8
SZ,2010,14
SZ,2030,11
SZ,2101,3
SZ,2131,3
SZ,2210,3664
SZ,2299,2
SZ,2801,7
SZ,2805,18
SZ,3566,3
SZ,4204,11
SZ,4206,1
SZ,4401,3
SZ,4607,12
SZ,4701,7
SZ,4742,33
SZ,4749,15
SZ,5306,1
SZ,5703,25
SZ,5704,1
SZ,5803,1
SZ,5823,1
SZ,6901,1
SZ,6907,47
TD,7,1
TD,18,72
TD,20,262
TD,28,277
TD,30,31
TD,80,98
TD,85,4
TD,86,9
TD,89,2
TD,99,3
TD,101,52
TD,110,110
TD,130,62
TD,131,3
TD,132,24
TD,150,3
TD,160,4
TD,170,5
TD,180,84
TD,181,4
TD,193,1
TD,199,11
TD,201,522
TD,203,57
TD,260,51
TD,299,5
TD,301,1456
TD,302,1
TD,303,469
TD,305,4
TD,306,34
TD,308,7
TD,318,223
TD,322,1
TD,326,7
TD,335,2
TD,340,1003
TD,341,391
TD,342,18
TD,343,3006
TD,344,600
TD,346,276
TD,350,1
TD,360,93
TD,361,4
TD,391,62
TD,399,51
TD,401,6
TD,404,3
TD,405,1
TD,408,5
TD,413,1
TD,415,4
TD,440,3
TD,501,474
TD,503,17
TD,505,11
TD,510,257
TD,511,74
TD,525,102
TD,544,2
TD,560,63
TD,599,5
TD,601,5
TD,602,50
TD,603,2
TD,610,10
TD,640,5
TD,670,1
TD,675,13
TD,690,5
TD,801,1287
TD,802,571
TD,803,11
TD,804,1
TD,806,4
TD,808,13
TD,809,9
TD,810,1357
TD,817,12
TD,819,20
TD,830,202
TD,840,1
TD,850,121
TD,854,84
TD,855,762
TD,856,378
TD,861,811
TD,871,4
TD,873,36
TD,893,2
TD,896,26
TD,899,20
TD,901,1
TD,904,5
TD,905,561
TD,935,3
TD,950,23
TD,963,115
TD,986,29
TD,1001,27
TD,1008,5
TD,1035,51
TD,1051,2
TD,1060,1
TD,1071,16
TD,1082,34
TD,1083,59
TD,1084,6
TD,1101,89
TD,1102,418
TD,1103,1
TD,1105,4
TD,1106,6
TD,1107,1
TD,1109,23
TD,1140,14
TD,1150,4
TD,1152,10
TD,1160,26
TD,1165,1
TD,1170,102
TD,1301,29
TD,1306,1
TD,1310,2
TD,1320,23
TD,1340,15
TD,1350,3
TD,1361,393
TD,1370,2
TD,1371,8
TD,1373,3
TD,1399,4
TD,1410,13
TD,1411,5
TD,1412,2
TD,1515,225
TD,1520,33
TD,1529,31
TD,1530,21
TD,1550,246
TD,1599,5
TD,1601,6
TD,1640,6
TD,1670,14
TD,1701,12
TD,1702,4
TD,1710,42
TD,1712,23
TD,1720,2
TD,1750,54
TD,1801,538
TD,1802,142
TD,1805,5
TD,1810,5
TD,1811,104
TD,1815,5
TD,1825,4126
TD,1899,1
TD,1910,54
TD,2001,4
TD,2003,8
TD,2005,19
TD,2010,5
TD,2032,1
TD,2101,6635
TD,2102,58
TD,2110,120
TD,2121,489
TD,2123,475
TD,2125,241
TD,2131,2
TD,2150,43
TD,2152,18890
TD,2154,185
TD,2181,115
TD,2186,544
TD,2210,1789
TD,2299,4
TD,2502,1
TD,2604,2
TD,2805,9
TD,2810,23
TD,3106,1
TD,3414,2
TD,3502,7
TD,3566,1
TD,3703,1
TD,4102,5
TD,4204,9
TD,4352,2
TD,4604,3
TD,4605,3
TD,4607,1
TD,4701,4
TD,4742,3
TD,4749,42
TD,5201,2
TD,5210,11
TD,5318,1
TD,5334,25
TD,5352,6
TD,5415,2
TD,5426,25
TD,5701,1
TD,5703,3
TD,5716,19
TD,5725,14
TD,5782,7
TD,5786,19
TD,5803,2
TD,5823,1
TD,6907,22
TD,6910,11
TD,6912,15
TD,7002,6
TD,7006,11
TR,18,45
TR,28,6
TR,72,6
TR,80,338
TR,83,468
TR,85,7
TR,86,57
TR,89,10
TR,90,1
TR,99,1
TR,101,23
TR,110,498
TR,132,173
TR,170,1
TR,180,4
TR,184,1
TR,201,1306
TR,203,427
TR,260,140
TR,299,2
TR,301,2147
TR,303,2972
TR,304,1
TR,305,1995
TR,306,169
TR,308,46
TR,313,2
TR,318,1393
TR,322,1
TR,326,34
TR,332,83
TR,335,270
TR,340,1407
TR,341,137
TR,342,333
TR,343,3772
TR,344,835
TR,350,86
TR,356,932
TR,360,7
TR,361,9
TR,391,10
TR,399,56
TR,460,2
TR,501,4525
TR,503,2029
TR,505,27
TR,510,704
TR,511,397
TR,512,8944
TR,525,278
TR,526,973
TR,530,64
TR,544,41
TR,560,265
TR,561,5
TR,570,2523
TR,592,10248
TR,599,6
TR,610,4
TR,640,1
TR,690,4
TR,801,197
TR,802,12
TR,803,1
TR,806,1
TR,808,4
TR,810,2
TR,819,2
TR,830,16
TR,850,12
TR,854,54
TR,855,4
TR,856,1
TR,880,3
TR,881,9
TR,896,13
TR,901,36
TR,904,45
TR,905,2024
TR,930,760
TR,950,136
TR,962,15534
TR,963,47
TR,986,204
TR,987,375
TR,998,11
TR,999,2
TR,1001,13
TR,1008,4
TR,1015,3
TR,1035,184
TR,1040,25
TR,1060,1
TR,1071,7
TR,1082,29
TR,1083,7
TR,1084,47
TR,1101,820
TR,1102,368
TR,1105,3
TR,1106,6
TR,1109,4
TR,1152,7
TR,1160,108
TR,1169,3046
TR,1170,13
TR,1171,73
TR,1176,34
TR,1199,3
TR,1301,25
TR,1310,1
TR,1311,1
TR,1320,70
TR,1321,3
TR,1350,1
TR,1397,8
TR,1410,16
TR,1411,4
TR,1420,1
TR,1510,26
TR,1515,109
TR,1520,5
TR,1529,18
TR,1530,18
TR,1531,4
TR,1550,52
TR,1599,4
TR,1601,13
TR,1603,15
TR,1640,26
TR,1654,72
TR,1670,6
TR,1701,2
TR,1702,125
TR,1712,25
TR,1750,12
TR,1801,379
TR,1802,198
TR,1805,198
TR,1810,85
TR,1811,2366
TR,1899,5
TR,1910,87
TR,2001,23
TR,2003,36
TR,2005,39
TR,2010,29
TR,2030,3
TR,2032,1
TR,2101,16
TR,2102,2
TR,2130,1
TR,2210,7228
TR,2299,17
TR,2604,3
TR,2606,139
TR,2805,11
TR,2854,7
TR,3401,19
TR,3414,55
TR,3416,24
TR,3502,45
TR,3513,24
TR,3566,2
TR,3603,2
TR,3610,1
TR,3703,2
TR,3712,21
TR,3727,14
TR,3801,16
TR,3806,11
TR,3869,302
TR,4102,8
TR,4201,1
TR,4204,10
TR,4206,8
TR,4401,25
TR,4406,179
TR,4417,1
TR,4441,64
TR,4449,19
TR,4454,144
TR,4601,4
TR,4605,2
TR,4607,4
TR,4701,1
TR,4737,1
TR,4742,13
TR,4749,29
TR,5301,13
TR,5306,10
TR,5350,72
TR,5352,3
TR,5401,36
TR,5440,31
TR,5701,1
TR,5703,9
TR,5876,2
TR,6901,12
TR,6904,7
TR,6907,81
TR,6910,5
TR,6941,166
VA,18,378
VA,19,25
VA,28,67
VA,60,845
VA,80,484
VA,81,292
VA,83,3666
VA,85,14
VA,86,756
VA,89,212
VA,101,2855
VA,102,1338
VA,110,3
VA,150,4
VA,170,4
VA,180,7057
VA,181,533
VA,184,2
VA,185,15251
VA,186,350
VA,187,174
VA,188,21
VA,189,151
VA,193,1
VA,199,7
VA,201,4414
VA,203,1334
VA,260,366
VA,299,12
VA,301,7601
VA,302,6
VA,303,9990
VA,304,165
VA,305,1299
VA,306,211
VA,308,126
VA,309,2
VA,313,3
VA,318,1788
VA,322,11
VA,326,183
VA,332,15
VA,335,56
VA,340,785
VA,341,2106
VA,342,179
VA,343,6477
VA,344,522
VA,346,188
VA,350,61
VA,356,1
VA,360,6
VA,361,38
VA,382,389
VA,390,111
VA,391,117
VA,392,28
VA,394,12
VA,399,159
VA,401,204
VA,403,58
VA,404,239
VA,405,11
VA,413,108
VA,415,1
VA,437,1
VA,440,4
VA,459,1
VA,471,5
VA,499,2
VA,501,1355
VA,503,2056
VA,505,290
VA,510,780
VA,511,342
VA,525,723
VA,530,320
VA,540,1355
VA,544,728
VA,560,769
VA,561,141
VA,599,7
VA,601,7359
VA,602,27509
VA,603,2414
VA,610,72479
VA,620,15186
VA,621,13609
VA,622,2524
VA,630,2478
VA,631,1425
VA,633,2346
VA,635,314
VA,636,790
VA,637,1
VA,638,935
VA,640,7570
VA,642,5
VA,644,4555
VA,645,1753
VA,646,281
VA,647,4307
VA,648,295
VA,649,3469
VA,651,24
VA,660,10032
VA,661,4705
VA,662,1186
VA,665,1988
VA,667,355
VA,668,818
VA,669,378
VA,670,364
VA,671,2546
VA,672,545
VA,673,238
VA,675,2737
VA,679,25695
VA,680,1445
VA,681,1699
VA,682,418
VA,683,311
VA,690,212
VA,698,4
VA,699,1012
VA,701,25
VA,704,22
VA,801,1077
VA,802,254
VA,803,16
VA,804,1
VA,807,7
VA,808,77
VA,809,71
VA,810,32
VA,819,24
VA,830,27
VA,850,27
VA,854,14
VA,855,9
VA,856,157
VA,858,369
VA,896,45
VA,899,4
VA,901,1685
VA,904,45
VA,905,1407
VA,930,978
VA,950,95
VA,962,1556
VA,963,289
VA,986,60
VA,996,13209
VA,998,1357
VA,999,5
VA,1001,172
VA,1008,181
VA,1020,14
VA,1035,327
VA,1040,2
VA,1060,54
VA,1071,71
VA,1082,34
VA,1083,19
VA,1084,168
VA,1087,1
VA,1099,3
VA,1101,1124
VA,1102,2724
VA,1104,4
VA,1105,1173
VA,1106,291
VA,1107,2
VA,1109,7
VA,1160,11
VA,1165,454
VA,1170,56
VA,1171,261
VA,1176,6
VA,1199,6
VA,1301,2
VA,1306,84
VA,1310,9
VA,1311,11
VA,1320,53
VA,1371,2
VA,1410,99
VA,1411,61
VA,1412,19
VA,1421,2
VA,1510,8
VA,1515,21
VA,1520,1
VA,1529,26
VA,1530,162
VA,1531,16
VA,1550,25
VA,1601,1120
VA,1603,40
VA,1630,111
VA,1640,72
VA,1654,15
VA,1658,26
VA,1667,2
VA,1670,9
VA,1699,2
VA,1701,162
VA,1702,215
VA,1712,494
VA,1715,849
VA,1720,104
VA,1725,3
VA,1740,7
VA,1750,70
VA,1801,730
VA,1802,14
VA,1805,1
VA,1810,17
VA,1811,252
VA,1910,44
VA,2001,62
VA,2003,158
VA,2005,2558
VA,2010,1676
VA,2030,23
VA,2091,521
VA,2099,1
VA,2101,105
VA,2102,573
VA,2130,14
VA,2151,48
VA,2210,6774
VA,2299,6
VA,2502,15
VA,2604,153
VA,2606,91
VA,2608,11
VA,2610,2
VA,2805,778
VA,2810,36
VA,2854,28
VA,3111,66
VA,3359,3
VA,3414,13
VA,3502,332
VA,3511,3
VA,3566,11776
VA,3601,1
VA,3603,64
VA,3604,1
VA,3605,15
VA,3610,10
VA,3703,15
VA,3806,13
VA,4010,41
VA,4101,1
VA,4102,438
VA,4104,13
VA,4204,522
VA,4206,91
VA,4352,5
VA,4417,1
VA,4605,19
VA,4607,453
VA,4701,327
VA,4737,42
VA,4742,421
VA,4749,1521
VA,4754,671
VA,4801,15
VA,4804,105
VA,4805,41
VA,5003,188
VA,5026,49
VA,5048,42
VA,5301,1
VA,5306,683
VA,5309,17
VA,5313,5
VA,5317,23
VA,5352,124
VA,5378,2
VA,5402,411
VA,5406,145
VA,5407,1
VA,5408,4
VA,5409,16
VA,5415,179
VA,5703,1954
VA,5705,178
VA,5716,169
VA,5803,34
VA,5806,4
VA,5823,67
VA,6904,10
VA,6907,943
VA,6913,10
VA,7301,51
VA,7304,700
VA,7305,174
VA,7401,8
VA,7404,1452
VA,7408,6690
VA,7601,42
VA,7603,3
